,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,40,5,2400,300,6,300,0,0.09198085854002178,0.32523980011957365,0.09198085854002178,0.32523980011957365,1.1064671408348659
