,reads_count,writes_count,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,20,10,5,5,50,100,6,100,0,0.10455968300182553,0.22729096323880693,0.26420861398051787,0.3864669435840066,0.16317870601000323,0.24721920418000082,1.0516362561659964
