,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,40,5,2400,300,6,300,0,0.1064965504825914,0.34488204005202244,0.39670437357936084,0.8090100393694115,0.25737230123023136,0.5070690911162545,1.3005314315002277
