,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,45,5,2700,300,6,300,0,0.13425395973401794,0.3461525638690359,0.5232588744313553,1.053774744773865,0.45021422316657367,0.724392519533665,1.938819731334661
