,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,5,5,300,300,6,300,0,0.12739859043886276,0.2546715420318483,0.17108413289107816,0.39727341808043126,0.14772979208738737,0.3025775044434219,1.3428845666639972
