,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,25,5,1500,300,6,300,0,0.27864919251678655,0.7000933911980661,0.27864919251678655,0.7000933911980661,3.8362264286673358
