,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,10,5,600,300,6,300,0,0.2685003685700182,0.6682799083833213,0.2685003685700182,0.6682799083833213,1.0035895355000928
