,reads_count,writes_count,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,50,50,10,5,5,250,250,6,250,0,0.09711916054586982,0.21030745280407262,0.28028576375033126,0.3550163134829297,0.177213387535885,0.2607166220440122,0.9849755799987179
