,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency,last_filesize
0,7,5,5,300,300,6,300,0,0.05778826317766143,0.13993891414270804,0.0962693098035241,0.15194711070568495,0.07692056600007466,0.14626150614337652,0.9351989818336127,4194304
