,reads_count,writes_count,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,60,10,5,5,50,300,6,300,0,0.09595177035763709,0.23455360993371177,0.26120290528162526,0.38926489087555183,0.16220558920337375,0.2586683948801146,0.9784474909996183
