,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,20,5,1200,300,6,300,0,0.27458240815321916,0.6345225344584197,0.27458240815321916,0.6345225344584197,2.160320844334516
