,reads_count,writes_count,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,20,10,10,5,5,100,50,6,50,0,0.07251482028768805,0.17415942878914553,0.1332815966261478,0.35727536496449624,0.08135145204010769,0.2346090613799606,0.9807935688331781
