,reads_count,writes_count,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,10,10,5,5,50,50,6,50,0,0.0921418761407929,0.21332819946911008,0.3241811314987899,0.38796375512583836,0.11101741528007551,0.23651165505980315,0.9551805926669962
