,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,10,5,600,300,6,300,0,0.07850390054401947,0.19106505826754921,0.1438362080588273,0.313709540776735,0.10723755323006723,0.2383859487399483,1.000349118333664
