,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,15,5,900,300,6,300,0,0.0967118993793757,0.23636842496361787,0.28123651566243874,0.36838389645008457,0.16863798181666576,0.2796583474422192,1.0364776816666865
