,filesize,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency,mean_read_operation_latency
0,25.0,11,5,5,250,131,0,0,131,21.76687016005338,6.101695154451619
