,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,10,5,600,300,6,300,0,0.07433245426672026,0.18311342293659738,0.07433245426672026,0.18311342293659738,0.9425968279999021
