,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,30,5,1800,300,6,300,0,0.10274386178511394,0.37246683578368067,0.27648112785073864,0.6955639788391382,0.16591864632299497,0.5068985182339504,6.932682537496778
