,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,10,30,5,1800,300,6,300,0,0.08820389769979244,0.2994877176482207,0.2468859359558618,0.5772523973025832,0.15925521269993623,0.3935107756666244,1.381191036499634
