,reads_count,writes_count,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,40,20,10,5,5,200,100,6,100,0,0.07714325512002689,0.17892171201571389,0.1387714186663674,0.3489571345088131,0.10999406475028081,0.24718028950515875,1.1191514813363028
