,reads_count,writes_count,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,40,30,10,5,5,200,150,6,150,0,0.09327635970341852,0.1864881355222139,0.2731174802920616,0.33995875443910395,0.16065279464666676,0.2495801909151214,1.0408694453332525
