,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency,last_filesize
0,8,5,5,300,300,6,300,0,0.05770889152109253,0.13912493676022616,0.09276096099515192,0.13104057244803863,0.07488787383329812,0.13462601634664678,1.101359810499768,4194304
