,reads_count,writes_count,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,30,20,10,5,5,150,100,6,100,0,0.09373891454259935,0.21226606706611334,0.2644883953981726,0.3623498888531013,0.15923079533005874,0.2700131376266897,0.9536269088336363
