,reads_count,writes_count,servers_no,readers_no,writers_no,reads_no,writes_no,recons_no,succ_writes_no,unsucc_writes_no,mean_write_operation_latency_EC,mean_read_operation_latency_EC,mean_write_operation_latency_ABD,mean_read_operation_latency_ABD,mean_write_operation_latency_total,mean_read_operation_latency_total,mean_recon_operation_latency
0,30,20,10,5,5,150,100,6,100,0,0.10656858711857212,0.2248401689748149,0.2847881233978445,0.3392378495970395,0.1806003069797953,0.27206130066011003,0.9465108473329261
